timestamp,symbol,timeframe,signal,entry,sl,tp,votes_long,votes_short,debug,sent_to_discord
2025-09-15T12:17:44.670979,ETH/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:17:52.386765,BNB/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:17:59.938945,BNB/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:18:07.231929,SOL/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:18:14.598717,SOL/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:18:22.116358,ADA/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:18:29.482199,ADA/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:18:37.463788,XRP/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:18:44.980159,XRP/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:18:52.097571,DOGE/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:18:59.338192,DOGE/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:19:06.528391,AVAX/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:19:13.901585,AVAX/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:19:21.630152,LINK/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:19:28.911802,LINK/USDT,1h,SHORT,23.43,23.9,22.73,0,6,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: SHORT,Range: SHORT",3,3 nến 1h,False,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu SHORT!"
2025-09-15T12:19:35.977632,TRX/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:19:44.325484,TRX/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:19:51.839255,DOT/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:19:59.016341,DOT/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:20:07.038685,MATIC/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:20:14.568458,MATIC/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:20:22.168906,SHIB/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:20:30.851958,SHIB/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:20:38.790599,BCH/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:20:46.619265,BCH/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:20:54.383651,LTC/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:21:02.417290,LTC/USDT,1h,SHORT,113.91,116.19,110.49,0,6,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: SHORT,Range: SHORT",4,4 nến 1h,False,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu SHORT!"
2025-09-15T12:27:29.851847,BTC/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:27:38.749974,BTC/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:27:46.361176,ETH/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:27:54.522373,ETH/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:28:46.144147,BTC/USDT,15m,SHORT,114824.9,117121.4,111380.15,2,4,"EMA200: SHORT,MACD: LONG,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: LONG,Range: SHORT",8,8 nến 15m,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu SHORT!"
2025-09-15T12:28:53.753349,BTC/USDT,1h,SHORT,114829.22,117125.8,111384.34,2,4,"EMA200: LONG,MACD: SHORT,RSI: SHORT,VWAP: LONG,Supertrend: SHORT,Range: SHORT",8,8 nến 1h,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu SHORT!"
2025-09-15T14:35:09.766133,BTC/USDT,15m,SHORT,114737.91,117032.67,111295.77,2,4,"EMA200: SHORT,MACD: LONG,RSI: SHORT,VWAP: SHORT,Supertrend: LONG,Range: SHORT",8,8 nến 15m,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với lệnh!"
2025-09-15T14:35:17.242549,BTC/USDT,1h,SHORT,114758.45,117053.62,111315.7,2,4,"EMA200: LONG,MACD: SHORT,RSI: SHORT,VWAP: LONG,Supertrend: SHORT,Range: SHORT",8,8 nến 1h,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với lệnh!"
