timestamp,symbol,timeframe,score_long,score_short,score_threshold,score_total_weight,active_total_weight,status
2025-09-28T10:56:32.653405,ATOM/USDT,15m,6.35,7.53,15.0,18.0,18.0,NONE
2025-09-28T10:56:33.413134,ARB/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T10:57:26.518707,BTC/USDT,15m,3.18,10.7,15.0,18.0,18.0,NONE
2025-09-28T10:57:26.973814,ETH/USDT,15m,6.04,6.68,15.0,18.0,18.0,NONE
2025-09-28T10:57:27.431291,BNB/USDT,15m,12.5,1.38,15.0,18.0,18.0,NONE
2025-09-28T10:57:27.890080,SOL/USDT,15m,2.86,9.86,15.0,18.0,18.0,NONE
2025-09-28T10:57:28.336458,XRP/USDT,15m,4.98,6.68,15.0,18.0,18.0,NONE
2025-09-28T10:57:28.791166,ADA/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T10:57:29.252344,DOGE/USDT,15m,6.04,6.68,15.0,18.0,18.0,NONE
2025-09-28T10:57:29.713544,LTC/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T10:57:30.176305,LINK/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T10:57:30.640584,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T10:57:31.093952,DOT/USDT,15m,6.35,7.53,15.0,18.0,18.0,NONE
2025-09-28T10:57:31.557721,TRX/USDT,15m,5.08,8.9,15.0,18.0,18.0,NONE
2025-09-28T10:57:32.210577,AVAX/USDT,15m,2.12,9.54,15.0,18.0,18.0,NONE
2025-09-28T10:57:32.812477,ATOM/USDT,15m,6.35,7.53,15.0,18.0,18.0,NONE
2025-09-28T10:57:33.551780,ARB/USDT,15m,6.04,6.68,15.0,18.0,18.0,NONE
2025-09-28T10:58:26.570938,BTC/USDT,15m,3.18,10.7,15.0,18.0,18.0,NONE
2025-09-28T10:58:27.109482,ETH/USDT,15m,6.04,6.68,15.0,18.0,18.0,NONE
2025-09-28T10:58:27.636677,BNB/USDT,15m,12.5,1.38,15.0,18.0,18.0,NONE
2025-09-28T10:58:28.103097,SOL/USDT,15m,2.86,9.86,15.0,18.0,18.0,NONE
2025-09-28T10:58:28.633194,XRP/USDT,15m,4.98,6.68,15.0,18.0,18.0,NONE
2025-09-28T10:58:29.095174,ADA/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T10:58:29.552433,DOGE/USDT,15m,6.04,6.68,15.0,18.0,18.0,NONE
2025-09-28T10:58:30.008400,LTC/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T10:58:30.468523,LINK/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T10:58:31.001040,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T10:58:31.456412,DOT/USDT,15m,6.35,7.53,15.0,18.0,18.0,NONE
2025-09-28T10:58:32.164017,TRX/USDT,15m,6.14,8.9,15.0,18.0,18.0,NONE
2025-09-28T10:58:32.625666,AVAX/USDT,15m,2.12,9.54,15.0,18.0,18.0,NONE
2025-09-28T10:58:33.087914,ATOM/USDT,15m,6.35,7.53,15.0,18.0,18.0,NONE
2025-09-28T10:58:33.918225,ARB/USDT,15m,6.04,6.68,15.0,18.0,18.0,NONE
2025-09-28T10:59:26.660415,BTC/USDT,15m,3.18,10.7,15.0,18.0,18.0,NONE
2025-09-28T10:59:27.131623,ETH/USDT,15m,6.04,6.68,15.0,18.0,18.0,NONE
2025-09-28T10:59:27.663136,BNB/USDT,15m,10.06,2.76,15.0,18.0,18.0,NONE
2025-09-28T10:59:28.117775,SOL/USDT,15m,2.86,9.86,15.0,18.0,18.0,NONE
2025-09-28T10:59:28.572308,XRP/USDT,15m,4.98,6.68,15.0,18.0,18.0,NONE
2025-09-28T10:59:29.042625,ADA/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T10:59:29.500893,DOGE/USDT,15m,6.04,6.68,15.0,18.0,18.0,NONE
2025-09-28T10:59:29.960422,LTC/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T10:59:30.422891,LINK/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T10:59:30.873271,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T10:59:31.524628,DOT/USDT,15m,6.35,7.53,15.0,18.0,18.0,NONE
2025-09-28T10:59:32.282880,TRX/USDT,15m,6.14,8.9,15.0,18.0,18.0,NONE
2025-09-28T10:59:32.737669,AVAX/USDT,15m,2.12,9.54,15.0,18.0,18.0,NONE
2025-09-28T10:59:33.187395,ATOM/USDT,15m,6.35,7.53,15.0,18.0,18.0,NONE
2025-09-28T10:59:34.047064,ARB/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:00:26.656100,BTC/USDT,15m,3.18,10.7,15.0,18.0,18.0,NONE
2025-09-28T11:00:27.277620,ETH/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:00:27.726639,BNB/USDT,15m,11.44,1.38,15.0,18.0,18.0,NONE
2025-09-28T11:00:28.249657,SOL/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:00:28.706274,XRP/USDT,15m,4.98,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:00:29.164284,ADA/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:00:29.623720,DOGE/USDT,15m,6.04,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:00:30.084913,LTC/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:00:30.624174,LINK/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:00:31.086044,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T11:00:31.612576,DOT/USDT,15m,8.47,5.41,15.0,18.0,18.0,NONE
2025-09-28T11:00:32.290659,TRX/USDT,15m,6.14,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:00:32.742924,AVAX/USDT,15m,2.12,9.54,15.0,18.0,18.0,NONE
2025-09-28T11:00:33.431739,ATOM/USDT,15m,5.29,8.59,15.0,18.0,18.0,NONE
2025-09-28T11:00:34.342127,ARB/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:01:26.719234,BTC/USDT,15m,3.18,10.7,15.0,18.0,18.0,NONE
2025-09-28T11:01:27.179916,ETH/USDT,15m,3.92,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:01:27.638056,BNB/USDT,15m,11.44,1.38,15.0,18.0,18.0,NONE
2025-09-28T11:01:28.090259,SOL/USDT,15m,3.92,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:01:28.549883,XRP/USDT,15m,4.98,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:01:29.020465,ADA/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:01:29.504088,DOGE/USDT,15m,4.98,7.84,15.0,18.0,18.0,NONE
2025-09-28T11:01:29.974414,LTC/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:01:30.504000,LINK/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:01:30.959891,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T11:01:31.417039,DOT/USDT,15m,8.47,5.41,15.0,18.0,18.0,NONE
2025-09-28T11:01:31.877933,TRX/USDT,15m,6.14,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:01:32.556237,AVAX/USDT,15m,2.12,9.54,15.0,18.0,18.0,NONE
2025-09-28T11:01:33.252446,ATOM/USDT,15m,5.29,8.59,15.0,18.0,18.0,NONE
2025-09-28T11:01:33.712799,ARB/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:02:26.777698,BTC/USDT,15m,3.18,10.7,15.0,18.0,18.0,NONE
2025-09-28T11:02:27.239427,ETH/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:02:27.691525,BNB/USDT,15m,11.44,1.38,15.0,18.0,18.0,NONE
2025-09-28T11:02:28.147624,SOL/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:02:28.610071,XRP/USDT,15m,4.98,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:02:29.062690,ADA/USDT,15m,6.04,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:02:29.522001,DOGE/USDT,15m,6.04,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:02:30.110747,LTC/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:02:30.565474,LINK/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:02:31.019712,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T11:02:31.481612,DOT/USDT,15m,8.47,5.41,15.0,18.0,18.0,NONE
2025-09-28T11:02:31.949605,TRX/USDT,15m,6.14,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:02:32.409751,AVAX/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:02:33.077495,ATOM/USDT,15m,6.35,7.53,15.0,18.0,18.0,NONE
2025-09-28T11:02:33.731115,ARB/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:03:26.794274,BTC/USDT,15m,3.18,10.7,15.0,18.0,18.0,NONE
2025-09-28T11:03:27.325566,ETH/USDT,15m,3.92,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:03:27.781821,BNB/USDT,15m,10.06,2.76,15.0,18.0,18.0,NONE
2025-09-28T11:03:28.232538,SOL/USDT,15m,3.92,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:03:28.693557,XRP/USDT,15m,4.98,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:03:29.226039,ADA/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:03:29.707803,DOGE/USDT,15m,4.98,7.84,15.0,18.0,18.0,NONE
2025-09-28T11:03:30.160906,LTC/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:03:30.608648,LINK/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:03:31.071731,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T11:03:31.533432,DOT/USDT,15m,8.47,5.41,15.0,18.0,18.0,NONE
2025-09-28T11:03:31.987807,TRX/USDT,15m,6.14,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:03:32.441871,AVAX/USDT,15m,2.12,9.54,15.0,18.0,18.0,NONE
2025-09-28T11:03:33.104736,ATOM/USDT,15m,5.29,8.59,15.0,18.0,18.0,NONE
2025-09-28T11:03:33.652852,ARB/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:04:26.813639,BTC/USDT,15m,3.18,10.7,15.0,18.0,18.0,NONE
2025-09-28T11:04:27.283808,ETH/USDT,15m,3.92,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:04:27.730456,BNB/USDT,15m,12.5,1.38,15.0,18.0,18.0,NONE
2025-09-28T11:04:28.181009,SOL/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:04:28.712852,XRP/USDT,15m,4.98,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:04:29.164557,ADA/USDT,15m,6.04,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:04:29.624017,DOGE/USDT,15m,6.04,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:04:30.146415,LTC/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:04:30.601906,LINK/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:04:31.057482,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T11:04:31.514166,DOT/USDT,15m,8.47,5.41,15.0,18.0,18.0,NONE
2025-09-28T11:04:31.982672,TRX/USDT,15m,6.14,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:04:32.653142,AVAX/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:04:33.335588,ATOM/USDT,15m,6.35,7.53,15.0,18.0,18.0,NONE
2025-09-28T11:04:33.994256,ARB/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:05:26.823057,BTC/USDT,15m,3.18,10.7,15.0,18.0,18.0,NONE
2025-09-28T11:05:27.282829,ETH/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:05:27.740917,BNB/USDT,15m,10.38,3.5,15.0,18.0,18.0,NONE
2025-09-28T11:05:28.205433,SOL/USDT,15m,2.86,9.86,15.0,18.0,18.0,NONE
2025-09-28T11:05:28.680191,XRP/USDT,15m,4.98,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:05:29.159230,ADA/USDT,15m,6.04,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:05:29.616422,DOGE/USDT,15m,6.04,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:05:30.073828,LTC/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:05:30.523236,LINK/USDT,15m,1.8,9.86,15.0,18.0,18.0,NONE
2025-09-28T11:05:31.189602,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T11:05:31.731005,DOT/USDT,15m,6.35,7.53,15.0,18.0,18.0,NONE
2025-09-28T11:05:32.288661,TRX/USDT,15m,6.14,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:05:32.745393,AVAX/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:05:33.204189,ATOM/USDT,15m,5.29,8.59,15.0,18.0,18.0,NONE
2025-09-28T11:05:33.663334,ARB/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:06:26.866120,BTC/USDT,15m,4.34,11.76,15.0,18.0,18.0,NONE
2025-09-28T11:06:27.322722,ETH/USDT,15m,3.92,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:06:27.782329,BNB/USDT,15m,9.32,3.5,15.0,18.0,18.0,NONE
2025-09-28T11:06:28.244745,SOL/USDT,15m,1.8,11.02,15.0,18.0,18.0,NONE
2025-09-28T11:06:28.691564,XRP/USDT,15m,4.98,7.84,15.0,18.0,18.0,NONE
2025-09-28T11:06:29.145142,ADA/USDT,15m,4.98,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:06:29.606867,DOGE/USDT,15m,4.98,7.84,15.0,18.0,18.0,NONE
2025-09-28T11:06:30.066149,LTC/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:06:30.516155,LINK/USDT,15m,1.8,9.86,15.0,18.0,18.0,NONE
2025-09-28T11:06:30.978199,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T11:06:31.433012,DOT/USDT,15m,4.13,7.53,15.0,18.0,18.0,NONE
2025-09-28T11:06:31.895820,TRX/USDT,15m,6.14,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:06:32.644992,AVAX/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:06:33.537086,ATOM/USDT,15m,5.29,8.59,15.0,18.0,18.0,NONE
2025-09-28T11:06:34.631674,ARB/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:07:26.928916,BTC/USDT,15m,4.34,11.76,15.0,18.0,18.0,NONE
2025-09-28T11:07:27.388137,ETH/USDT,15m,3.92,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:07:27.925843,BNB/USDT,15m,9.32,3.5,15.0,18.0,18.0,NONE
2025-09-28T11:07:28.387734,SOL/USDT,15m,1.8,11.02,15.0,18.0,18.0,NONE
2025-09-28T11:07:28.866052,XRP/USDT,15m,4.98,7.84,15.0,18.0,18.0,NONE
2025-09-28T11:07:29.540252,ADA/USDT,15m,4.98,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:07:30.007252,DOGE/USDT,15m,3.92,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:07:30.556191,LTC/USDT,15m,3.92,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:07:31.010544,LINK/USDT,15m,1.8,9.86,15.0,18.0,18.0,NONE
2025-09-28T11:07:31.466869,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T11:07:31.931266,DOT/USDT,15m,4.13,7.53,15.0,18.0,18.0,NONE
2025-09-28T11:07:32.395442,TRX/USDT,15m,5.08,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:07:33.341116,AVAX/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:07:33.794542,ATOM/USDT,15m,5.29,8.59,15.0,18.0,18.0,NONE
2025-09-28T11:07:34.398733,ARB/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:08:26.981753,BTC/USDT,15m,5.4,10.7,15.0,18.0,18.0,NONE
2025-09-28T11:08:27.431090,ETH/USDT,15m,3.92,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:08:27.897053,BNB/USDT,15m,10.38,3.5,15.0,18.0,18.0,NONE
2025-09-28T11:08:28.438641,SOL/USDT,15m,1.8,11.02,15.0,18.0,18.0,NONE
2025-09-28T11:08:28.885658,XRP/USDT,15m,4.98,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:08:29.347879,ADA/USDT,15m,6.04,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:08:29.807456,DOGE/USDT,15m,6.04,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:08:30.326286,LTC/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:08:30.874801,LINK/USDT,15m,1.8,9.86,15.0,18.0,18.0,NONE
2025-09-28T11:08:31.332213,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T11:08:31.858539,DOT/USDT,15m,6.35,7.53,15.0,18.0,18.0,NONE
2025-09-28T11:08:32.321652,TRX/USDT,15m,6.14,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:08:32.853268,AVAX/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:08:33.536007,ATOM/USDT,15m,5.29,8.59,15.0,18.0,18.0,NONE
2025-09-28T11:08:33.991455,ARB/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:09:27.034704,BTC/USDT,15m,5.4,10.7,15.0,18.0,18.0,NONE
2025-09-28T11:09:27.500239,ETH/USDT,15m,3.92,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:09:27.964853,BNB/USDT,15m,10.38,3.5,15.0,18.0,18.0,NONE
2025-09-28T11:09:28.428970,SOL/USDT,15m,1.8,11.02,15.0,18.0,18.0,NONE
2025-09-28T11:09:28.888884,XRP/USDT,15m,4.98,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:09:29.343040,ADA/USDT,15m,6.04,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:09:29.796122,DOGE/USDT,15m,4.98,7.84,15.0,18.0,18.0,NONE
2025-09-28T11:09:30.246311,LTC/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:09:30.781421,LINK/USDT,15m,1.8,9.86,15.0,18.0,18.0,NONE
2025-09-28T11:09:31.488783,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T11:09:31.944642,DOT/USDT,15m,6.35,7.53,15.0,18.0,18.0,NONE
2025-09-28T11:09:32.412810,TRX/USDT,15m,5.08,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:09:32.865708,AVAX/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:09:33.326566,ATOM/USDT,15m,5.29,8.59,15.0,18.0,18.0,NONE
2025-09-28T11:09:34.032494,ARB/USDT,15m,4.98,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:10:27.083273,BTC/USDT,15m,3.28,11.76,15.0,18.0,18.0,NONE
2025-09-28T11:10:27.536467,ETH/USDT,15m,3.92,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:10:28.004815,BNB/USDT,15m,7.94,4.88,15.0,18.0,18.0,NONE
2025-09-28T11:10:28.470466,SOL/USDT,15m,1.8,11.02,15.0,18.0,18.0,NONE
2025-09-28T11:10:28.929180,XRP/USDT,15m,4.98,7.84,15.0,18.0,18.0,NONE
2025-09-28T11:10:29.389424,ADA/USDT,15m,4.98,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:10:29.842755,DOGE/USDT,15m,4.98,7.84,15.0,18.0,18.0,NONE
2025-09-28T11:10:30.300310,LTC/USDT,15m,3.92,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:10:30.764529,LINK/USDT,15m,1.8,9.86,15.0,18.0,18.0,NONE
2025-09-28T11:10:31.438701,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T11:10:31.896301,DOT/USDT,15m,4.13,7.53,15.0,18.0,18.0,NONE
2025-09-28T11:10:32.361965,TRX/USDT,15m,6.14,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:10:32.907353,AVAX/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:10:33.805610,ATOM/USDT,15m,5.29,8.59,15.0,18.0,18.0,NONE
2025-09-28T11:10:34.264156,ARB/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:11:27.138809,BTC/USDT,15m,3.28,11.76,15.0,18.0,18.0,NONE
2025-09-28T11:11:27.604029,ETH/USDT,15m,3.92,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:11:28.059935,BNB/USDT,15m,7.94,4.88,15.0,18.0,18.0,NONE
2025-09-28T11:11:28.516746,SOL/USDT,15m,1.8,11.02,15.0,18.0,18.0,NONE
2025-09-28T11:11:28.974659,XRP/USDT,15m,4.98,7.84,15.0,18.0,18.0,NONE
2025-09-28T11:11:29.428614,ADA/USDT,15m,4.98,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:11:29.888341,DOGE/USDT,15m,4.98,7.84,15.0,18.0,18.0,NONE
2025-09-28T11:11:30.350121,LTC/USDT,15m,3.92,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:11:31.032959,LINK/USDT,15m,1.8,9.86,15.0,18.0,18.0,NONE
2025-09-28T11:11:31.499998,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T11:11:31.963078,DOT/USDT,15m,5.29,7.53,15.0,18.0,18.0,NONE
2025-09-28T11:11:32.439232,TRX/USDT,15m,6.14,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:11:33.062173,AVAX/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:11:33.733749,ATOM/USDT,15m,5.29,8.59,15.0,18.0,18.0,NONE
2025-09-28T11:11:34.185111,ARB/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:12:27.191235,BTC/USDT,15m,3.28,11.76,15.0,18.0,18.0,NONE
2025-09-28T11:12:27.660707,ETH/USDT,15m,3.92,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:12:28.113485,BNB/USDT,15m,4.13,7.53,15.0,18.0,18.0,NONE
2025-09-28T11:12:28.570688,SOL/USDT,15m,1.8,11.02,15.0,18.0,18.0,NONE
2025-09-28T11:12:29.036299,XRP/USDT,15m,4.98,7.84,15.0,18.0,18.0,NONE
2025-09-28T11:12:29.708421,ADA/USDT,15m,4.98,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:12:30.244221,DOGE/USDT,15m,4.98,7.84,15.0,18.0,18.0,NONE
2025-09-28T11:12:30.698592,LTC/USDT,15m,3.92,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:12:31.156726,LINK/USDT,15m,1.8,9.86,15.0,18.0,18.0,NONE
2025-09-28T11:12:31.815325,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T11:12:32.275926,DOT/USDT,15m,4.13,7.53,15.0,18.0,18.0,NONE
2025-09-28T11:12:32.732221,TRX/USDT,15m,5.08,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:12:33.192768,AVAX/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:12:34.278780,ATOM/USDT,15m,4.23,8.59,15.0,18.0,18.0,NONE
2025-09-28T11:12:35.028684,ARB/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:13:27.216313,BTC/USDT,15m,3.28,11.76,15.0,18.0,18.0,NONE
2025-09-28T11:13:27.674155,ETH/USDT,15m,3.92,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:13:28.194804,BNB/USDT,15m,9.0,4.88,15.0,18.0,18.0,NONE
2025-09-28T11:13:28.654000,SOL/USDT,15m,1.8,11.02,15.0,18.0,18.0,NONE
2025-09-28T11:13:29.331189,XRP/USDT,15m,4.98,7.84,15.0,18.0,18.0,NONE
2025-09-28T11:13:29.990235,ADA/USDT,15m,6.04,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:13:30.673925,DOGE/USDT,15m,4.98,7.84,15.0,18.0,18.0,NONE
2025-09-28T11:13:31.142291,LTC/USDT,15m,3.92,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:13:31.833158,LINK/USDT,15m,1.8,9.86,15.0,18.0,18.0,NONE
2025-09-28T11:13:32.512119,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T11:13:33.187370,DOT/USDT,15m,4.13,7.53,15.0,18.0,18.0,NONE
2025-09-28T11:13:33.636557,TRX/USDT,15m,5.08,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:13:34.311785,AVAX/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:13:35.012735,ATOM/USDT,15m,4.23,8.59,15.0,18.0,18.0,NONE
2025-09-28T11:13:35.460098,ARB/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:14:27.260773,BTC/USDT,15m,3.28,11.76,15.0,18.0,18.0,NONE
2025-09-28T11:14:27.727264,ETH/USDT,15m,3.92,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:14:28.184097,BNB/USDT,15m,5.19,7.53,15.0,18.0,18.0,NONE
2025-09-28T11:14:28.636833,SOL/USDT,15m,1.8,11.02,15.0,18.0,18.0,NONE
2025-09-28T11:14:29.099551,XRP/USDT,15m,4.98,7.84,15.0,18.0,18.0,NONE
2025-09-28T11:14:29.640879,ADA/USDT,15m,6.04,6.68,15.0,18.0,18.0,NONE
2025-09-28T11:14:30.089253,DOGE/USDT,15m,4.98,7.84,15.0,18.0,18.0,NONE
2025-09-28T11:14:30.539500,LTC/USDT,15m,3.92,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:14:30.987620,LINK/USDT,15m,1.8,9.86,15.0,18.0,18.0,NONE
2025-09-28T11:14:31.449232,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-28T11:14:32.214069,DOT/USDT,15m,4.13,7.53,15.0,18.0,18.0,NONE
2025-09-28T11:14:32.664162,TRX/USDT,15m,5.08,8.9,15.0,18.0,18.0,NONE
2025-09-28T11:14:33.116663,AVAX/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
2025-09-28T11:14:33.800747,ATOM/USDT,15m,4.23,8.59,15.0,18.0,18.0,NONE
2025-09-28T11:14:34.481061,ARB/USDT,15m,3.92,7.74,15.0,18.0,18.0,NONE
